station_id,station_name,stn_lat,stn_lon,stnz
USC00395648,MISSION RIDGE 5NW,44.7336,-100.804,604.1
USC00395691,MOBRIDGE 2NNW,45.5656,-100.449,516.0
USC00396170,OAHE DAM,44.4419,-100.417,506.9
USC00396292,ONIDA 4 NW,44.7322,-100.145,564.2
USC00396712,POLLOCK,45.9033,-100.288,499.6
USC00398307,TIMBER LAKE,45.4283,-101.076,662.3
USR0000SBEA,BEAR CREEK SOUTH DAKOTA,45.0572,-101.477,698.0
USR0000SFOP,FORT PIERRE SOUTH DAKOTA,44.1153,-100.301,693.1
USW00024024,PHILIP AP,44.0511,-101.601,672.7
USW00024025,PIERRE RGNL AP,44.3819,-100.286,524.0
USW00094052,MOBRIDGE MUNI AP,45.5494,-100.409,520.9
USW00094085,PIERRE 24 S,44.0194,-100.353,647.4
USC00390022,ABERDEEN 3 E,45.4553,-98.4142,396.5
USC00391873,COLUMBIA 8 N,45.7231,-98.3031,397.8
USC00392797,EUREKA,45.7656,-99.6222,570.3
USC00392927,FAULKTON,45.0325,-99.1225,481.0
USC00393029,FORESTBURG 4 NNE,44.0683,-98.0833,389.2
USC00393211,GANN VALLEY 3 NNE,44.08,-98.9731,501.7
USC00393294,GETTYSBURG,45.0197,-99.9403,635.5
USC00393832,HIGHMORE,44.5139,-99.4422,579.4
USC00394206,IPSWICH,45.4472,-99.0386,471.5
USC00394766,LAKE SHARPE PRJ,44.0642,-99.4606,444.4
USC00395561,MILLER,44.5178,-98.9814,480.4
USC00398420,TURTON,45.05,-98.0958,405.1
USC00399070,WESSINGTON SPRINGS,44.0756,-98.5706,522.7
USW00014929,ABERDEEN,45.4558,-98.4133,421.5
USW00014936,HURON RGNL AP,44.3792,-98.2228,390.8
USW00054933,ABERDEEN 35 WNW,45.7114,-99.1297,596.5
USC00210287,ARTICHOKE LAKE 1 E,45.3856,-96.1258,334.7
USC00211063,BROWNS VALLEY,45.5958,-96.8283,298.1
USC00211263,CANBY,44.7183,-96.2697,368.8
USC00214994,MADISON WWTP,45.0022,-96.1661,327.7
USC00216565,PIPESTONE,44.0139,-96.3258,519.7
USC00218907,WHEATON,45.8081,-96.5042,310.3
USC00390120,ANDOVER #2,45.4133,-97.9067,450.5
USC00391049,BRITTON,45.7886,-97.7489,413.0
USC00391076,BROOKINGS 2 NE,44.325,-96.7686,499.6
USC00391520,CASTLEWOOD #2,44.7269,-97.0286,514.8
USC00391740,CLARK NO2,44.8819,-97.7342,552.9
USC00392302,DE SMET,44.3825,-97.5497,519.7
USC00392984,FLANDREAU,44.0517,-96.5928,477.6
USC00394037,HOWARD,44.0122,-97.5317,478.5
USC00395531,MILBANK,45.2267,-96.6233,348.1
USC00397326,ROY LAKE,45.7128,-97.4492,559.3
USC00397742,SISSETON,45.6656,-97.0394,368.5
USC00398116,SUMMIT 1 W,45.3036,-97.0625,595.9
USC00398652,VICTOR 4 N,45.9203,-96.8308,333.8
USC00398980,WAUBAY NATL WILD LIFE,45.4247,-97.3269,556.9
USC00399004,WEBSTER,45.3328,-97.5225,567.2
USC00399337,WILMOT,45.4078,-96.8619,366.1
USW00014946,WATERTOWN RGNL AP,44.9044,-97.1494,530.7
USW00094902,BROOKINGS,44.3,-96.8,502.3
USW00094993,SISSETON MUNI AP,45.6689,-96.9919,353.0
USC00210667,BENSON,45.3167,-95.6167,313.9
USC00211065,BROWNTON WWTP,44.7336,-94.3417,317.0
USC00211691,COLLEGEVILLE ST JOHN'S,45.5794,-94.3919,368.8
USC00212023,DASSEL 3SE,45.0419,-94.2781,324.6
USC00213076,GAYLORD,44.5564,-94.2208,310.9
USC00213173,GLENWOOD 1N,45.6658,-95.3869,429.8
USC00213311,GRANITE FALLS,44.8133,-95.5517,283.5
USC00214373,KIMBALL 3N,45.3533,-94.3056,353.6
USC00214546,LAMBERTON SW RSCH & OUTREACH C,44.2394,-95.3153,347.5
USC00214778,LITCHFIELD,45.1281,-94.5347,341.4
USC00214861,LONG PRAIRIE,45.9647,-94.8892,408.4
USC00215204,MARSHALL,44.4717,-95.7903,350.2
USC00215400,MILAN 1NW,45.1219,-95.9269,310.9
USC00215638,MORRIS W CNTRL RSCH & OUTREACH,45.59,-95.8744,347.5
USC00216920,RICE,45.7575,-94.2072,323.1
USC00218323,TRACY,44.2394,-95.6308,427.6
USR0000MLTF,LITTLE FALLS MINNESOTA,45.9514,-94.3444,350.5
USW00014910,ALEXANDRIA CHANDLER FLD,45.8681,-95.3939,432.8
USW00014926,ST CLOUD RGNL AP,45.5442,-94.0517,310.3
USW00014992,REDWOOD FALLS MUNI AP,44.5483,-95.0806,312.7
USW00094976,MARSHALL RYAN FLD,44.45,-95.8167,360.9
USC00210190,ANDOVER 1N,45.2533,-93.2928,274.0
USC00211227,CAMBRIDGE,45.5564,-93.2347,294.1
USC00211448,CHANHASSEN WSFO,44.8497,-93.5644,288.3
USC00212088,DELANO,45.0469,-93.7772,297.2
USC00212500,ELK RVR,45.3053,-93.5844,268.2
USC00212881,FOREST LAKE 5NE,45.3317,-92.8983,275.8
USC00213567,HASTINGS DAM 2,44.7597,-92.8689,207.3
USC00214176,JORDAN 1SSW,44.65,-93.6356,274.3
USC00214884,LOWER ST ANTHONY FALLS,44.9783,-93.2469,229.8
USC00215392,MILACA,45.7533,-93.6617,324.3
USC00215615,MORA,45.8775,-93.3147,310.3
USC00215838,NEW HOPE,45.01,-93.3792,277.4
USC00216287,OWATONNA,44.0975,-93.2317,347.5
USC00216822,RED WING DAM 3,44.6103,-92.61,206.3
USC00217107,ROSEMOUNT RSCH & OUTREACH CTR,44.7167,-93.0981,288.0
USC00217405,ST PETER,44.3222,-93.9656,242.3
USC00217502,SANTIAGO 3 E,45.5458,-93.7572,307.8
USC00218039,STILLWATER 2SW,45.0456,-92.8522,273.7
USC00218227,THEILMAN 1SSW,44.2811,-92.1944,229.5
USC00218450,U OF MN ST PAUL,44.9903,-93.18,295.7
USC00218477,VADNAIS LAKE,45.0483,-93.0958,271.3
USC00218692,WASECA S RSCH & OUTREACH CTR,44.0708,-93.5264,351.4
USC00218986,WILD RVR SP,45.5231,-92.7489,256.0
USC00219249,ZUMBROTA,44.2997,-92.6656,298.7
USC00470175,AMERY,45.3011,-92.3631,326.1
USC00470486,BALDWIN,44.9633,-92.3906,335.3
USC00471923,CUMBERLAND,45.5331,-92.0225,378.0
USC00472556,ELLSWORTH 1E,44.7303,-92.4586,313.9
USC00474894,LUCK,45.5733,-92.4853,371.9
USC00477226,RIVER FALLS,44.8544,-92.6122,286.5
USC00477464,ST CROIX FALLS,45.4117,-92.6467,228.6
USR0000MCSA,CARLOS AVERY MINNESOTA,45.3028,-93.1011,274.3
USR0000MMOR,MORA MINNESOTA,45.89,-93.2697,308.5
USR0000MSHE,SHERBURNE MINNESOTA,45.5325,-93.7503,353.0
USW00004978,DODGE CTR AP,44.0178,-92.8314,397.8
USW00014922,MINNEAPOLIS-ST PAUL INTL AP,44.8853,-93.2314,254.5
USW00014927,ST PAUL DWTN AP,44.9322,-93.0558,213.4
USW00014954,MANKATO MUNI AP,44.2167,-93.9167,311.2
USW00014995,GRANTSBURG,45.7728,-92.6886,301.8
USW00094960,MINNEAPOLIS CRYSTAL AP,45.0622,-93.3511,263.3
USW00094963,MINNEAPOLIS FLYING CLOUD AP,44.8322,-93.4706,275.8
USC00215488,MINNESOTA CITY DAM 5,44.16,-91.8122,204.2
USC00219072,WINONA DAM 5 A,44.0875,-91.6703,202.1
USC00470124,ALMA DAM 4,44.3269,-91.9194,204.2
USC00470382,AUGUSTA RS,44.6825,-91.1356,292.6
USC00470773,BIG FALLS HYDRO,45.5556,-90.9589,367.3
USC00470904,BLOOMER,45.0908,-91.4864,301.8
USC00471249,BUTTERNUT 3SW,45.9808,-90.5417,478.5
USC00471847,COUDERAY 7 W,45.8003,-91.4594,396.2
USC00472279,DURAND,44.6197,-91.9794,214.9
USC00472425,EAU CLAIRE 3SW,44.7878,-91.5164,268.2
USC00473698,HOLCOMBE,45.2236,-91.1269,322.2
USC00474027,JIM FALLS 3NW,45.0828,-91.3314,326.1
USC00474391,LADYSMITH 3W,45.4653,-91.1236,344.4
USC00475120,MARSHFIELD EXP FARM,44.6411,-90.1333,377.0
USC00475164,MATHER 3 NW,44.1747,-90.3483,298.1
USC00475255,MEDFORD,45.1308,-90.3439,448.1
USC00475335,MENOMONIE,44.8739,-91.935,242.3
USC00475563,MONDOVI,44.5647,-91.6719,253.0
USC00475808,NEILLSVILLE 3ESE,44.5378,-90.535,329.2
USC00476357,OWEN 1E,44.9461,-90.5517,377.3
USC00476398,PARK FALLS DNR HQ,45.9336,-90.4506,464.8
USC00477132,RICE LAKE,45.4167,-91.7725,336.2
USC00477174,RIDGELAND 1NNE,45.2142,-91.8875,329.2
USC00478027,SPOONER AG RES STN,45.8236,-91.8761,335.3
USR0000WAUG,AUGUSTA WISCONSIN,44.6981,-91.1342,295.7
USR0000WBRF,BLACK RIVER FALLS WISCONSIN,44.3003,-90.835,255.4
USW00004956,WINONA MUNI AP,44.0769,-91.7081,199.9
USW00014991,CHIPPEWA VALLEY RGNL AP,44.8667,-91.4881,269.4
USW00054903,NECEDAH 5 WNW,44.0603,-90.1736,284.4
USW00054911,TAYLOR CO AP,45.1008,-90.3033,448.1
USW00094985,MARSHFIELD MUNI AP,44.6378,-90.1875,381.6
USC00204090,IRON MTN-KINGSFORD WWTP,45.7858,-88.0842,326.4
USC00470265,APPLETON,44.2769,-88.4378,241.4
USC00471064,BRILLION,44.1614,-88.0803,246.9
USC00471568,CHILTON,44.0328,-88.1469,256.0
USC00471676,CLINTONVILLE,44.6228,-88.7483,244.4
USC00471897,CRIVITZ HIGH FALLS,45.3581,-88.1922,289.6
USC00472314,EAGLE RVR,45.9169,-89.2564,494.7
USC00472826,FLORENCE,45.9336,-88.2583,396.2
USC00473268,GREEN BAY WFO,44.4983,-88.1119,207.9
USC00473271,GREEN BAY BOTANICAL,44.5331,-88.0981,211.5
USC00473405,HANCOCK EXP FARM,44.1186,-89.5358,332.8
USC00475364,MERRILL,45.1786,-89.6617,381.0
USC00475516,MINOCQUA,45.8864,-89.7322,488.0
USC00475932,NEW LONDON,44.3586,-88.7189,243.8
USC00476330,OSHKOSH,44.0206,-88.5578,228.6
USC00477113,RHINELANDER,45.5986,-89.4508,479.1
USC00477115,RHINELANDER 4NE,45.6528,-89.3075,483.4
USC00477142,RICE RSVR TOMAHAWK-2,45.5378,-89.7322,445.0
USC00477349,ROSHOLT 9 NNE,44.7511,-89.245,360.6
USC00477708,SHAWANO 2SSW,44.7631,-88.6183,245.7
USC00478171,STEVENS PT,44.5114,-89.5853,328.9
USC00478190,STOCKBRIDGE-MUNSEE RSVN,44.87,-88.9044,320.0
USC00478376,SURING,44.9958,-88.3786,241.4
USC00478951,WAUPACA,44.3547,-89.0594,255.1
USC00479236,WILLOW RSVR,45.7086,-89.8483,467.0
USW00000132,WAUTOMA MUNI AP,44.0331,-89.3,262.1
USW00004803,RHINELANDER ONEIDA CO AP,45.6314,-89.4825,502.3
USW00004825,APPLETON OUTAGAMIE AP,44.2667,-88.5167,279.5
USW00004826,WISCONSIN RAPIDS ALEXANDER FLD,44.3592,-89.8369,309.4
USW00004864,ANTIGO LANGLADE CO AP,45.1542,-89.1106,463.9
USW00004895,STEVENS POINT MUNI AP,44.55,-89.5333,338.3
USW00014897,WAUSAU ASOS,44.9275,-89.6253,366.1
USW00014898,GREEN BAY,44.4986,-88.1111,250.9
USW00094893,IRON MTN FORD AP,45.8133,-88.1131,343.2
USC00200758,BEULAH 7SSW,44.5317,-86.1311,235.6
USC00202984,FRANKFORT 2NE,44.6483,-86.2097,289.0
USC00203078,GARDEN CORNERS,45.8983,-86.5486,178.9
USC00205065,MANISTEE 3SE,44.2114,-86.2939,204.2
USC00205073,MANISTIQUE WWTP,45.9511,-86.2514,182.9
USC00206840,RAPID RVR 4SSE,45.8728,-86.9497,182.3
USC00472055,DENMARK WWTP,44.3514,-87.812,247.2
USC00472626,EPHRAIM 1NE-WWTP,45.1708,-87.1539,223.4
USC00472851,FORESTVILLE-4E,44.6997,-87.3969,210.3
USC00474195,KEWAUNEE,44.4628,-87.505,180.7
USC00475017,MANITOWOC,44.0869,-87.6522,178.0
USC00475091,MARINETTE,45.0983,-87.6236,179.5
USC00476208,OCONTO 4 W,44.8919,-87.955,201.2
USC00476510,PESHTIGO,45.0281,-87.7358,182.9
USC00478267,STURGEON BAY EXP FARM,44.88,-87.3358,213.1
USC00478672,TWO RIVERS,44.1431,-87.5678,179.5
USC00478905,WASHINGTON IS,45.3583,-86.8911,209.1
USC00478978,WAUSAUKEE,45.3803,-87.9567,227.1
USR0000MBRR,BEAR MICHIGAN,44.8019,-86.0508,289.9
USW00004824,STURGEON BAY AP,44.85,-87.4167,220.7
USW00094853,ESCANABA DELTA CO AP,45.7333,-87.0833,181.1
USW00094897,MANITOWOC,44.1333,-87.6667,198.4
USC00200342,ATLANTA,45.0047,-84.1406,267.9
USC00200925,BOYNE FALLS,45.1672,-84.9139,221.9
USC00201178,CADILLAC 9&10 NEWS,44.2114,-85.4086,415.4
USC00201468,CHARLEVOIX,45.3172,-85.2672,180.7
USC00201492,CHEBOYGAN,45.6522,-84.4725,177.4
USC00201896,CROSS VILLAGE 1E,45.6414,-85.0142,219.8
USC00202381,E JORDAN,45.1517,-85.1325,178.9
USC00202382,E JORDAN 2NW,45.1864,-85.1478,196.9
USC00202783,FIFE LAKE 2WNW,44.5847,-85.3653,320.6
USC00203099,GAYLORD 9SSW,44.9072,-84.7189,447.4
USC00203391,GRAYLING,44.6547,-84.6997,346.6
USC00204257,KALKASKA,44.7281,-85.1728,315.5
USC00204502,LAKE CITY EXP FARM,44.3089,-85.205,374.9
USC00204967,LUPTON 1S,44.42,-84.0233,276.8
USC00205097,MAPLE CITY 1E,44.855,-85.8353,243.5
USC00205533,MIO WWTP,44.6467,-84.1158,316.1
USC00206007,NORTHPORT 2W,45.1322,-85.6472,227.4
USC00206012,NW MICHIGAN RSCH FARM,44.8831,-85.6753,249.9
USC00206158,OLD MISSION 3SSW,44.9214,-85.5161,199.9
USC00206184,ONAWAY 4N,45.4108,-84.2233,227.1
USC00206507,PETOSKEY,45.3725,-84.9767,182.6
USC00206510,PETOSKEY NCMC,45.3614,-84.9511,228.0
USC00207277,BEAVER IS,45.6911,-85.5464,204.8
USC00208245,TRAVERSE CITY 4.7ESE,44.7339,-85.5119,245.1
USC00208417,VANDERBILT 11ENE,45.1703,-84.4397,275.8
USC00208800,W BRANCH 3SE,44.2542,-84.2011,269.7
USR0000MMIO,MIO MICHIGAN,44.6761,-84.1283,320.0
USW00004854,GAYLORD OTSEGO CO AP,45.0167,-84.6894,406.0
USW00014817,CADILLAC,44.2656,-85.3967,394.7
USW00014841,PELLSTON RGNL AP,45.5644,-84.7928,215.2
USW00014850,TRAVERSE CY CHERRY CAPITAL AP,44.7389,-85.5678,185.3
USW00054854,GAYLORD 9 SSW,44.9081,-84.7203,445.3
USW00094814,HOUGHTON LAKE ROSCOMMON CO AP,44.3592,-84.6739,350.5
CA006092920,GORE BAY CLIMATE,45.8833,-82.5667,189.0
USC00202094,DETOUR VILLAGE,45.9983,-83.9014,181.4
USC00202423,E TAWAS,44.2839,-83.5036,178.6
USC00203188,GLENNIE 2SE,44.5358,-83.7022,272.5
USC00203528,HALE 5SSW #2,44.3122,-83.8378,248.7
USC00203529,HALE LOUD DAM,44.4633,-83.7217,221.9
USC00203628,HARRISVILLE SP,44.6497,-83.2958,186.5
USC00206662,PORT AUSTIN WWTP,44.0469,-82.9703,184.4
USC00207820,STANDISH 4NE,44.0125,-83.8978,187.5
USW00014814,ALPENA WWTP,45.0606,-83.4281,179.8
USW00094849,ALPENA CO RGNL AP,45.0717,-83.5644,208.2
USW00094898,PORT HOPE,44.0217,-82.7931,180.1
CA006114979,MARKDALE,44.2667,-80.7167,411.0
CA006116257,PARRY SOUND CCG,45.35,-80.05,176.0
CA006128330,TOBERMORY RCS,45.2333,-81.6333,214.0
CA006080192,ALGONQUIN PARK EAST GATE,45.5333,-78.2667,397.0
CA006110480,BALDWIN,44.2667,-79.3167,229.0
CA006110556,BARRIE LANDFILL,44.3833,-79.7333,305.0
CA006110607,BEATRICE CLIMATE,45.1333,-79.4,297.0
CA006111769,COLDWATER WARMINSTER,44.6333,-79.5333,285.0
CA006114295,LAGOON CITY,44.55,-79.2167,221.0
CA006115811,ORILLIA BRAIN,44.6,-79.4333,250.0
CA006117684,SHANTY BAY,44.4,-79.6333,250.0
CA006117700,BARRIE-ORO,44.4833,-79.55,289.0
CA006119055,UDORA,44.2667,-79.1667,262.0
CA00611E001,EGBERT CS,44.2333,-79.7833,251.0
CA006159123,UXBRIDGE WEST,44.1,-79.1667,325.0
CA006163171,HALIBURTON 3,45.0333,-78.5333,330.0
CA006166415,PETERBOROUGH,44.2333,-78.3667,191.0
CA006166456,PETERBOROUGH TRENT U,44.35,-78.3,216.0
CAW00064757,EGBERT 1 W,44.2325,-79.7811,246.0
CA006100285,APPLETON,45.1833,-76.1167,133.0
CA006102J13,DRUMMOND CENTRE,45.0333,-76.25,145.0
CA006103367,HARTINGTON IHD,44.4333,-76.6833,160.0
CA006104142,KINGSTON CLIMATE,44.2167,-76.6,93.0
CA006105762,OMPAH-SEITZ,45.05,-76.7833,276.0
CA006106367,PEMBROKE CLIMATE,45.8667,-77.25,161.0
CA00610FC98,PETAWAWA HOFFMAN,45.8833,-77.25,153.0
CA006150689,BELLEVILLE,44.15,-77.4,76.0
CA006151309,CENTREVILLE,44.4,-76.9,150.0
CA006158875,TRENTON A,44.1167,-77.5333,86.0
CA00616I001,BANCROFT AUTO,45.0667,-77.8833,331.0
CA007031315,CHARTERIS,45.6833,-76.4333,168.0
CA007034365,LUSKVILLE,45.5333,-76.05,69.0
CA006100970,BROCKVILLE CLIMATE,44.6333,-75.75,120.0
CA006101874,CORNWALL,45.0167,-74.75,64.0
CA006103024,GRENADIER ISLAND,44.4167,-75.85,82.0
CA006104027,KEMPTVILLE CS,45.0,-75.6333,99.0
CA006105397,MOOSE CREEK,45.25,-74.9667,85.0
CA006105976,OTTAWA CDA,45.3833,-75.7167,79.0
CA006105978,OTTAWA CDA RCS,45.3833,-75.7167,79.0
CA006106001,OTTAWA INT'L,45.3167,-75.6667,114.0
CA006107276,ST. ALBERT,45.2833,-75.0667,80.0
CA007011947,COTEAU DU LAC,45.3167,-74.1667,49.0
CA007014290,LES CEDRES,45.3,-74.05,47.0
CA007015730,OKA,45.5,-74.0667,91.0
CA007016470,RIGAUD,45.5,-74.3667,46.0
CA007025745,ORMSTOWN,45.1167,-74.05,46.0
CA007026836,ST ANICET,45.1333,-74.35,53.0
CA00702FQLF,ST-ANICET 1,45.1167,-74.2833,49.0
CA007030310,ARUNDEL,45.95,-74.6167,191.0
CA007031360,CHELSEA,45.5167,-75.7833,113.0
CA007031375,CHENEVILLE,45.9,-75.0833,223.0
CA007033650,LACHUTE,45.65,-74.3333,91.0
CA007035666,NOTRE DAME DE LA PAIX,45.8,-74.9833,183.0
CA007037400,ST JEROME,45.8,-74.05,170.0
USC00301664,COLTON 2 N,44.5842,-74.9572,176.8
USC00303346,GOUVERNEUR 3 NW,44.3539,-75.5122,128.0
USC00304996,MALONE,44.8417,-74.3061,267.6
USC00306164,OGDENSBURG 4 NE,44.7281,-75.4442,85.3
USC00308455,THERESA 4NW,44.2756,-75.8369,110.0
USW00094725,MASSENA INTL AP,44.9333,-74.8483,61.0
USW00094740,SARANAC LK ADIRONDACK RGNL AP,44.3928,-74.2028,505.7
CA007014160,L'ASSOMPTION,45.8167,-73.4333,21.0
CA007020828,BONSECOURS,45.4,-72.2667,297.0
CA007022320,FARNHAM,45.3,-72.9,68.0
CA007022375,FLEURY,45.8,-73.0,31.0
CA007022579,FRELIGHSBURG,45.05,-72.8667,152.0
CA007022800,GRANBY,45.3833,-72.7167,175.0
CA007023075,HEMMINGFORD FOUR WINDS,45.0667,-73.7167,61.0
CA007024100,LAPRAIRIE,45.3833,-73.4333,30.0
CA007024440,MAGOG,45.2667,-72.1167,274.0
CA007024627,MARIEVILLE,45.4,-73.1333,38.0
CA007024745,MCTAVISH,45.5,-73.5833,73.0
CA007025251,MONTREAL INTL A,45.4706,-73.7408,36.0
CA007026465,RICHMOND,45.6333,-72.1333,123.0
CA007026612,RIVIERE DES PRAIRIES,45.7,-73.5,9.0
CA007026916,ST BERNARD DE LACOLLE,45.0833,-73.3833,49.0
CA007027039,STE-CLOTHILDE,45.1667,-73.6833,53.0
CA007027329,MONTREAL/ST-HUBERT,45.5167,-73.4167,27.0
CA007027361,ST HYACINTHE 2,45.5667,-72.9167,33.0
CA007027470,SAINT-GERMAIN-DE-GRANTHAM,45.8333,-72.5333,85.0
CA007027540,STE MARTINE,45.2167,-73.85,38.0
CA007028700,VERCHERES,45.7667,-73.3667,21.0
CA00702FHL8,STE-ANNE-DE-BELLEVUE 1,45.4333,-73.9333,39.0
CA00702LED4,L'ACADIE,45.3,-73.35,44.0
CA00702S006,MONTREAL/PIERRE ELLIOTT TRUDEA,45.4667,-73.75,32.0
CA007037310,ST HIPPOLYTE,45.9833,-74.0,366.0
USC00301966,DANNEMORA,44.7192,-73.7206,408.4
USC00304555,LAKE PLACID 2 S,44.3042,-73.9839,575.5
USC00431565,CORINTH,44.0069,-72.3194,359.7
USC00432773,ENOSBURG FALLS 2,44.9097,-72.8136,129.5
USC00434290,JOHNSON 2 N,44.6581,-72.6786,298.7
USC00435376,MORRISVILLE 4 SSW,44.5139,-72.6236,231.6
USC00435416,MT MANSFIELD,44.5247,-72.8153,1204.0
USC00435490,NASHVILLE 1 E,44.4497,-72.9264,230.1
USC00436391,PLAINFIELD,44.2764,-72.4153,243.8
USC00437054,SAINT JOHNSBURY,44.42,-72.0194,213.4
USC00437612,S LINCOLN,44.0725,-72.9736,408.7
USC00438169,SUTTON,44.6122,-72.0481,457.2
USC00438597,VERGENNES,44.1719,-73.2472,59.7
USC00438640,WAITSFIELD 2 SE,44.1756,-72.7961,348.1
USC00439988,WORCESTER 2 W,44.3747,-72.5822,414.5
USR0000VELM,ELMORE VERMONT,44.5431,-72.5294,365.8
USR0000VESS,ESSEX JUNCTION VERMONT,44.5078,-73.1156,103.6
USW00014742,BURLINGTON INTL AP,44.4683,-73.15,101.2
USW00054742,SAINT JOHNSBURY ASOS,44.42,-72.0194,212.4
USW00054771,MORRISVILLE STOWE STATE AP,44.5328,-72.6153,224.3
USW00064776,PLATTSBURGH INTL AP,44.6392,-73.4631,50.3
USW00094705,MONTPELIER AP,44.205,-72.5656,336.8
CA007020860,BROMPTONVILLE,45.4833,-71.95,130.0
CA007021840,COATICOOK,45.15,-71.8,259.0
CA007021954,DANVILLE,45.8167,-71.9833,190.0
CA007024280,LENNOXVILLE,45.3667,-71.8167,181.0
CA007024320,LINGWICK,45.6333,-71.3667,267.0
CA007027516,ST LUDGER,45.75,-70.6833,335.0
CA007027520,ST MALO D AUCKLAND,45.2,-71.5,564.0
CA007027802,SAWYERVILLE NORD,45.3667,-71.5333,346.0
CA007028123,SHERBROOKE,45.4333,-71.6833,241.0
CA00702FR30,ST CAMILLE WOLFE,45.6667,-71.7333,268.0
US1VTES0003,LUNENBURG 2.3 NNW,44.4932,-71.7045,448.7
USC00170217,ANDOVER 2,44.6528,-70.7931,246.0
USC00170583,BETHEL 6 SSE,44.32,-70.7567,240.8
USC00173570,HARTFORD,44.3744,-70.3164,214.9
USC00174086,JACKMAN,45.6261,-70.2461,370.0
USC00175736,NEW SHARON,44.6353,-70.0003,146.3
USC00176856,POLAND,44.0069,-70.3614,173.7
USC00177037,RANGELEY,44.9675,-70.6422,466.3
USC00177039,RANGELEY 2 NW,44.9892,-70.6722,542.5
USC00177336,RUMFORD 6SW,44.4942,-70.6564,192.0
USC00178817,TURNER,44.2822,-70.2561,172.2
USC00270690,BERLIN,44.4536,-71.1856,280.4
USC00271647,COLEBROOK 3SW,44.8611,-71.5392,341.4
USC00272846,ERROL AP,44.7925,-71.1633,378.0
USC00272999,FIRST CONNECTICUT LAKE,45.09,-71.2906,502.9
USC00273488,GORHAM AP,44.3933,-71.1947,243.8
USC00273535,GRAY KNOB,44.3325,-71.3094,1332.9
USC00273860,HERMIT LAKE SNOWPLOT,44.2614,-71.2833,1142.7
USC00274329,JEFFERSON,44.4169,-71.5008,376.4
USC00274734,LINCOLN NEPP,44.0425,-71.6728,246.0
USC00275995,N CONWAY,44.0561,-71.1297,159.1
USC00276365,NORTHUMBERLAND,44.5283,-71.5044,338.9
USC00276818,PINKHAM NOTCH,44.2581,-71.2525,617.2
USC00279966,YORK POND,44.5067,-71.3336,463.0
USC00430193,AVERILL,45.0058,-71.6903,517.9
USC00432314,E HAVEN,44.6425,-71.8908,304.8
USC00434120,ISLAND POND,44.8128,-71.8903,365.8
USC00434122,ISLAND POND AP,44.7903,-71.8297,363.9
USR0000VNUL,NULHEGAN VERMONT,44.77,-71.7017,379.5
USW00014755,MT WASHINGTON,44.2703,-71.3033,1911.7
USW00054728,WHITEFIELD MT WASHINGTON RGNL,44.3658,-71.5522,319.1
USW00094700,BERLIN MUNI AP,44.5761,-71.1783,342.3
USC00170814,BRASSUA DAM,45.6603,-69.812,325.8
USC00171628,CORINNA,44.9197,-69.2417,90.5
USC00171867,DEDHAM,44.6789,-68.6356,141.1
USC00171975,DOVER-FOXCROFT WWTP,45.1872,-69.1842,112.8
USC00172440,E SANGERVILLE,45.1369,-69.2806,193.5
USC00172443,E SURRY,44.4933,-68.4583,32.0
USC00173046,GARDINER,44.2203,-69.7889,40.5
USC00173353,GREENVILLE MUNI AP,45.4631,-69.5553,424.3
USC00173567,HARMONY,44.9467,-69.5456,97.5
USC00174681,LINCOLN WATER DIST,45.3242,-68.5831,64.9
USC00174683,LINCOLN SANITARY DISTRICT/WTP,45.3753,-68.5083,57.9
USC00174927,MADISON,44.7975,-69.8889,67.1
USC00175305,MILLINOCKET WASTEWATER,45.6403,-68.6747,109.7
USC00175460,MOOSEHEAD,45.5853,-69.7186,316.1
USC00175675,NEWCASTLE,44.0436,-69.5375,64.9
USC00176722,PITTSTON FARMS NEPP,45.8908,-69.9644,328.0
USC00179151,WATERVILLE TRTMT PLT,44.5272,-69.6539,18.9
USC00179593,W ROCKPORT 1 NNW,44.1922,-69.1467,110.0
USC00179721,WINTHROP,44.3067,-69.9703,63.4
USR0000MMCF,MCFARLAND HILL MAINE,44.3769,-68.2608,129.2
USW00014605,AUGUSTA STATE AP,44.3161,-69.7969,106.4
USW00014606,BANGOR INTL AP,44.7978,-68.8186,44.8
USW00014610,MILLINOCKET MUNI AP,45.6478,-68.6925,122.2
USW00014615,WATERVILLE LEFLEUR AP,44.5333,-69.6667,94.5
USW00094626,GREENVILLE MAINE FORESTRY SVC,45.4619,-69.5956,310.9
USW00094644,OLD TOWN 2 W,44.9281,-68.7006,38.7
CA008101605,FREDERICTON CDA CS,45.9167,-66.6167,35.0
CA008101925,GRAND MANAN SAR CS,44.7167,-66.8,78.0
CA008102536,MACTAQUAC PROV PARK,45.95,-66.9,110.0
CA008103780,OAK POINT,45.5,-66.1,11.0
CA008104201,POINT LEPREAU CS,45.0667,-66.45,6.0
CA008104935,ST. STEPHEN,45.2167,-67.25,26.0
CA008200604,BRIER ISLAND,44.2833,-66.35,16.0
USC00173261,GRAND LAKE STREAM,45.1775,-67.7742,88.4
USC00177238,ROBBINSTON,45.0853,-67.1206,35.1
USC00178792,TOPSFIELD 2,45.4353,-67.7214,189.0
USC00179891,WOODLAND,45.1542,-67.3986,37.5
USR0000MMOO,MOOSEHORN MAINE,45.1144,-67.2819,64.0
CA008101746,FUNDY PARK (ALMA) CS,45.6,-64.95,43.0
